@RELATION fall

@ATTRIBUTE index INTEGER
@ATTRIBUTE meanV REAL
@ATTRIBUTE meanH REAL
@ATTRIBUTE meanM REAL
@ATTRIBUTE mstdV REAL
@ATTRIBUTE stdH REAL
@ATTRIBUTE stdM REAL
@ATTRIBUTE dofall {yes,no}

@DATA
995,222.426643,182.0506464,287.4301915,0.741883049,0.8471641,1.089072446,yes
996,222.8917736,182.3432747,287.9755972,0.682069074,0.459675038,0.715182353,yes
997,223.3136096,182.394402,288.3349343,0.639441579,0.35667366,0.317450497,yes
998,223.7368945,182.1949448,288.5371713,0.680427861,0.474267579,0.242447551,yes
999,224.201056,182.0227037,288.7885347,0.738032923,0.398946231,0.392871844,yes
1000,224.6641131,181.9092875,289.0764629,0.771248255,0.240225086,0.584372067,yes
1001,225.1518947,181.9792718,289.4994222,0.817485659,0.37338825,0.837967227,yes
1002,225.6847088,182.2148769,290.0618187,0.831699653,0.578128517,1.006988888,yes
1003,226.2056971,182.5388,290.6706654,0.825295716,0.600823672,1.017859284,yes
1004,226.7305628,182.8599765,291.2808548,0.859432255,0.55534723,1.012640507,yes
1005,227.3015741,183.1647291,291.916747,0.896019433,0.385030517,0.933599781,yes
1006,227.8838129,183.3596015,292.4925899,0.936218391,0.23729123,0.870892155,yes
1007,228.4932303,183.5263211,293.0720765,1.016545263,0.228951608,0.93101997,yes
1008,229.1368048,183.7182838,293.6941231,1.042677235,0.299184428,0.99155299,yes
1009,229.7627273,183.9296862,294.3146743,0.995981047,0.405246887,1.023326466,yes
1010,230.3655143,184.1834124,294.9437772,0.942684103,0.504142232,1.050099931,yes
1011,230.9373716,184.5373717,295.6114343,0.84435642,0.574013852,1.015524087,yes
1012,231.4239376,184.9186236,296.229545,0.72899057,0.633651179,0.961292814,yes
1013,231.8737311,185.3559515,296.8539724,0.675382505,0.741413596,0.987220141,yes
1014,232.3178825,185.8555807,297.512939,0.648807231,0.849131048,1.036871547,yes
1015,232.7240617,186.4347171,298.1920327,0.646454974,0.957587057,1.102366993,yes
1016,233.1541976,187.0404258,298.9065174,0.720695996,1.038837924,1.211149516,yes
1017,233.6578995,187.6131039,299.6577231,0.804152096,0.938652526,1.205152954,yes
1018,234.1969167,187.9891671,300.3135425,0.903950688,0.644858793,1.051960548,yes
1019,234.7888043,188.2003707,300.9077742,1.027560825,0.335211364,0.871882853,yes
1020,235.4470468,188.2637849,301.4616278,1.075373822,0.240079352,0.726982878,yes
1021,236.0767352,188.1778713,301.9001382,1.016051061,0.272214524,0.640203398,yes
1022,236.6752119,188.0824061,302.3085584,0.92879536,0.118867459,0.693135622,yes
1023,237.2313921,188.2127148,302.824809,0.798901548,0.390479193,0.811688879,yes
1024,237.7135448,188.4877211,303.3733525,0.69118728,0.646055343,0.918913187,yes
1025,238.1579197,188.8337606,303.9365436,0.691056668,0.795897689,1.030874501,yes
1026,238.6239057,189.2930435,304.5870355,0.716995323,0.806076736,1.056871524,yes
1027,239.0846745,189.7984913,305.2621081,0.760936199,0.688201218,1.022482579,yes
1028,239.5857152,190.2659656,305.9451821,0.839037539,0.716861049,1.102506292,yes
1029,240.1394164,190.7460165,306.6773339,0.892117109,0.809031746,1.201701691,yes
1030,240.6991704,191.2604949,307.4356449,0.91274015,0.854297601,1.246049038,yes
1031,241.2881881,191.8460878,308.2611415,0.964583112,0.9641892,1.354562207,yes
1032,241.9085845,192.5098742,309.1599326,0.976721969,1.086754687,1.440051109,yes
1033,242.4984953,193.213584,310.0598415,0.945101039,1.189483751,1.479196574,yes
1034,243.0826773,193.9893451,311.0003465,0.931927743,1.314379345,1.547314384,yes
1035,243.6658165,194.8685655,312.004865,0.874530829,1.408884031,1.562027402,yes
1036,244.184751,195.7592754,312.9667964,0.800462253,1.460590273,1.537098946,yes
1037,244.6840929,196.6553487,313.9171586,0.783520981,1.477211648,1.535372486,yes
1038,245.208437,197.5583694,314.8916951,0.784946567,1.40243052,1.488944864,yes
1039,245.7133338,198.4051331,315.8161312,0.812963405,1.273707412,1.43053504,yes
1040,246.2503544,199.2144088,316.7423909,0.907893883,1.239502621,1.484947465,yes
1041,246.8514274,200.0448349,317.7320923,0.970904092,1.283741925,1.562521259,yes
1042,247.4457306,200.8788237,318.7190762,0.969724919,1.356730991,1.607300652,yes
1043,248.0323282,201.7449937,319.7206562,0.959306378,1.451229949,1.658834003,yes
1044,248.6230054,202.6552368,320.7534986,0.885354882,1.460159839,1.60844946,yes
1045,249.1605862,203.5361811,321.726943,0.80441408,1.380396404,1.49620714,yes
1046,249.687477,204.3975597,322.6800424,0.825068077,1.337637975,1.485255342,yes
1047,250.2362898,205.2824179,323.6653661,0.860034815,1.347026415,1.519015972,yes
1048,250.7604539,206.1380145,324.6134552,0.862968544,1.369583347,1.535966994,yes
1049,251.298903,206.9731666,325.5598816,0.884860433,1.384319947,1.562560848,yes
1050,251.8597006,207.8141993,326.5275307,0.84984265,1.309460189,1.488064268,yes
1051,252.3566757,208.5800219,327.398286,0.774146996,1.140503017,1.322727324,yes
1052,252.8452128,209.2432041,328.197322,0.771981943,0.992734088,1.22631654,yes
1053,253.4007723,209.8540914,329.0147651,0.839671687,0.875358782,1.200247501,yes
1054,253.9835603,210.4297104,329.8307393,0.975356076,0.841884965,1.286182568,yes
1055,254.6078316,211.0505135,330.7075401,1.126081579,1.018914481,1.514522129,yes
1056,255.3205797,211.8037013,331.737053,1.179673909,1.303732104,1.734581583,yes
1057,256.0473867,212.6773669,332.8544846,1.142570795,1.550919958,1.866595659,yes
1058,256.7328809,213.6841369,334.0255045,1.076175533,1.755295049,1.9481371,yes
1059,257.3510106,214.8144026,335.2242761,0.939351688,1.847373326,1.901009077,yes
1060,257.9079987,215.9301626,336.3673089,0.796822331,1.787117678,1.756207815,yes
1061,258.4438233,216.9726326,337.4474929,0.779035573,1.64763925,1.650738173,yes
1062,258.9551447,217.9344795,338.4574932,0.805179314,1.410855157,1.51684592,yes
1063,259.43923,218.7465813,339.3506665,0.828100938,1.136588625,1.36387391,yes
1064,259.9702905,219.4237289,340.1931181,0.853137959,0.976390279,1.280670686,yes
1065,260.5332196,220.0370031,341.0188494,0.852999778,0.882349988,1.219909267,yes
1066,261.0529198,220.591862,341.773907,0.853554826,0.839213593,1.193365033,yes
1067,261.5916764,221.1518418,342.5468668,0.880569154,0.90742166,1.257652103,yes
1068,262.1711911,221.7822931,343.3964968,0.885236463,1.018485909,1.333125119,yes
1069,262.7421996,222.4595377,344.2699107,0.912975651,1.136543597,1.430984529,yes
1070,263.3418134,223.205744,345.209791,1.003653186,1.277511022,1.591562329,yes
1071,264.0023129,224.0521339,346.2610127,1.061412931,1.384868281,1.7053433,yes
1072,264.6443827,224.9261476,347.3162164,1.050618575,1.425909197,1.723593186,yes
1073,265.2928845,225.8655893,348.4189639,1.041731272,1.530488676,1.784181706,yes
1074,265.9479836,226.9055188,349.5922879,0.990536426,1.675299335,1.839471147,yes
1075,266.5448522,228.0007663,350.7577462,0.914342604,1.805526129,1.866781957,yes
1076,267.0875098,229.1361857,351.9087573,0.865569462,1.919868494,1.905283787,yes
1077,267.6365018,230.3424026,353.1113377,0.803735879,1.922393283,1.862795837,yes
1078,268.1348222,231.49076,354.2384116,0.75461654,1.791305262,1.741110565,yes
1079,268.6114011,232.5432959,355.2870572,0.764802717,1.620272023,1.637216102,yes
1080,269.0937778,233.5120334,356.2858388,0.760592108,1.422047848,1.505242492,yes
1081,269.5762095,234.3704888,357.2128426,0.744501568,1.229378293,1.367637409,yes
1082,270.0782626,235.1383287,358.0955174,0.814678222,1.167917282,1.38028844,yes
1083,270.6187921,235.8876528,358.9952451,0.872983361,1.150319859,1.413187724,yes
1084,271.1759146,236.6107147,359.8903389,0.929396031,1.138545468,1.448692761,yes
1085,271.7782229,237.3636248,360.8392271,0.993534489,1.215006226,1.547463008,yes
1086,272.4001462,238.1895939,361.8511082,0.983006722,1.326853711,1.612157636,yes
1087,272.973548,239.0607809,362.8564586,0.919879618,1.444751831,1.640143643,yes
1088,273.5438759,240.0062866,363.908763,0.871957549,1.596139708,1.70595693,yes
1089,274.0625504,241.0402395,364.9810191,0.757898009,1.677892545,1.675582572,yes
1090,274.4859672,242.0497206,365.9660255,0.643895608,1.635060301,1.562061477,yes
1091,274.8970619,242.9979146,366.901625,0.616857435,1.503553686,1.454152496,yes
1092,275.3330282,243.8517423,367.7936737,0.626869691,1.241439458,1.279441102,yes
1093,275.7333425,244.5292933,368.5424164,0.696380386,0.925121764,1.124396847,yes
1094,276.2002508,245.0500015,369.2371775,0.817444947,0.704502239,1.072469172,yes
1095,276.8126514,245.5033395,369.9961846,0.992061826,0.58991745,1.130708624,yes
1096,277.4440628,245.9154894,370.7420828,1.095110732,0.624816139,1.232713607,yes
1097,278.0971598,246.3862213,371.5430457,1.152157283,0.826198085,1.402512153,yes
1098,278.7910017,246.9794062,372.4557363,1.087408836,1.047744204,1.499329254,yes
1099,279.437849,247.6430171,373.3800157,0.921388567,1.169732075,1.463329741,yes
1100,279.9506585,248.3333399,374.2217567,0.795656624,1.182041456,1.378381575,yes
1101,280.439792,249.0015324,375.0310889,0.6892138,1.018017696,1.189318505,yes
1102,280.8885801,249.5238141,375.7134018,0.638209226,0.734104195,0.951893445,yes
1103,281.3358071,249.8728309,376.2795839,0.721244228,0.4553031,0.809853014,yes
1104,281.8366758,250.0658624,376.7824991,0.871585656,0.191623788,0.735545019,yes
1105,282.4089889,250.0932597,377.2292209,0.961973001,0.132365015,0.656496082,yes
1106,283.0492157,250.0365293,377.6714067,1.087160371,0.171903925,0.709093618,yes
1107,283.7631166,249.9908685,378.1765871,1.169718717,0.150844124,0.808110031,yes
1108,284.4799148,249.9756749,378.7045375,1.171022331,0.127723721,0.896732781,yes
1109,285.1948402,250.0484802,379.2896329,1.155342852,0.255269648,1.020803593,yes
1110,285.9067805,250.2347686,379.9477242,1.074309105,0.393074648,1.060860713,yes
1111,286.5474611,250.4528536,380.5734673,0.968062192,0.419669276,1.003663,yes
1112,287.1515673,250.6733183,381.1734835,0.933163799,0.38340875,0.951856589,yes
1113,287.8304546,250.8593935,381.8075816,1.03772515,0.245618748,0.926215356,yes
1114,288.4627165,251.0242898,382.3927301,1.066533633,0.180709611,0.914442084,yes
1115,289.0670583,251.2423698,382.9917467,1.048759929,0.384349918,1.007843824,yes
1116,289.6604012,251.5653688,383.6513515,0.906899966,0.645021909,1.068929332,yes
1117,290.1800323,251.9485339,384.2948743,0.652586918,0.816936904,1.024095986,yes
1118,290.5326139,252.4356932,384.8805771,0.529374655,0.868255363,0.966674819,yes
1119,290.9365278,252.8942555,385.4862055,0.566958781,0.698816406,0.866657587,yes
1120,291.3787673,253.1985527,386.019678,0.735693516,0.432474722,0.777779213,yes
1121,291.9040809,253.3755846,386.5326185,0.988508299,0.232152895,0.820851458,yes
1122,292.5370121,253.5064253,387.0967267,1.188919425,0.095874737,0.917544604,yes
1123,293.2289686,253.5754864,387.6649438,1.12880642,0.169271837,0.928029335,yes
1124,293.8720685,253.6938327,388.2286918,1.010351252,0.316146409,0.957117029,yes
1125,294.4858656,253.9079872,388.8331837,0.860748921,0.421751087,0.922813549,yes
1126,295.0266054,254.1455778,389.3978692,0.762690188,0.418936815,0.849851295,yes
1127,295.5391728,254.3972491,389.9505196,0.824988865,0.410752683,0.890781145,yes
1128,296.1046111,254.6806131,390.5639843,0.925179183,0.407119062,0.966272511,yes
1129,296.6806229,254.9453315,391.1733502,0.96186409,0.423314158,1.00479511,yes
1130,297.273042,255.2236284,391.8040594,0.988634536,0.493937475,1.071298408,yes
1131,297.8895805,255.5521478,392.4858466,0.9491507,0.534033852,1.067423437,yes
1132,298.451987,255.8672875,393.1178963,0.852974411,0.509830119,0.979125839,yes
1133,298.9924559,256.1737395,393.7276936,0.843803753,0.50131551,0.966606562,yes
1134,299.5647637,256.5003812,394.3748552,0.87123309,0.480211771,0.973739138,yes
1135,300.125328,256.8090767,395.0014654,0.910174819,0.472385901,0.998682374,yes
1136,300.7106385,257.1362051,395.6588918,1.000769885,0.555566531,1.121142779,yes
1137,301.3692956,257.5298267,396.4153046,1.049130537,0.650639952,1.219364652,yes
1138,302.0138277,257.9531914,397.1803304,1.034939965,0.721825952,1.254964764,yes
1139,302.6546419,258.4313465,397.9781364,1.042696349,0.823484958,1.326821161,yes
1140,303.313037,258.9731382,398.8306485,1.009087866,0.87843436,1.337205468,yes
1141,303.9244762,259.4931771,399.6333289,0.937969182,0.849814118,1.265028365,yes
1142,304.5108974,259.9725716,400.3905947,0.934194467,0.775499084,1.212221403,yes
1143,305.1156629,260.3934253,401.1238363,0.920476295,0.591880695,1.078016357,yes
1144,305.6855773,260.6758979,401.7408259,0.897350935,0.363078518,0.904434265,yes
1145,306.2515195,260.8420467,402.2794451,0.923950021,0.203331908,0.814393333,yes
1146,306.8614997,260.956341,402.8181258,0.944523364,0.086924699,0.765823696,yes
1147,307.4490696,261.0328415,403.3153956,0.938719647,0.112984217,0.775855839,yes
0,1.828172022,0.14273638,1.833989311,0.033943046,0.036392784,0.036246979,no
1,1.844360735,0.160887747,1.851402373,0.004339377,0.013599384,0.00543821,no
2,1.843796086,0.167583252,1.851410327,0.005461943,0.008039508,0.005422937,no
3,1.840704026,0.171365091,1.848665202,0.009162628,0.002068551,0.009004342,no
4,1.834995488,0.170342767,1.842887517,0.012276817,0.003832998,0.012400911,no
5,1.828149481,0.170235301,1.83606064,0.014652011,0.003884495,0.01482077,no
6,1.818650323,0.170710665,1.826648954,0.013302879,0.004290799,0.013277282,no
7,1.809832058,0.17355022,1.818156305,0.014427326,0.008975705,0.013710141,no
8,1.800697696,0.179717092,1.80971033,0.014880916,0.015975579,0.013241868,no
9,1.793285252,0.18760972,1.803139007,0.012603709,0.016154928,0.010896785,no
10,1.789667914,0.196018806,1.800421631,0.008161356,0.014617498,0.007140406,no
11,1.797979272,0.20711055,1.809904703,0.025543169,0.01519521,0.026830155,no
12,1.81794058,0.21787442,1.830978176,0.047807029,0.017190826,0.049509629,no
13,1.840886367,0.227002474,1.854865757,0.053362521,0.019528313,0.055327374,no
14,1.863748602,0.241318724,1.87938244,0.045672898,0.02390932,0.047975976,no
15,1.886486739,0.257228157,1.904045646,0.025071369,0.024796703,0.027465391,no
16,1.906654475,0.276439378,1.926784962,0.021434791,0.033888659,0.025885305,no
17,1.923209339,0.299701953,1.946706025,0.034129295,0.042894083,0.040231294,no
18,1.957507706,0.337833267,1.986993065,0.069014332,0.065409793,0.079525411,no
19,2.004337905,0.381598699,2.041157759,0.092437625,0.083726021,0.106693572,no
20,2.047285315,0.41394593,2.089234543,0.085108996,0.069607215,0.096814131,no
21,2.076775384,0.432156903,2.121531269,0.062851172,0.049981007,0.070881535,no
22,2.115240509,0.459971268,2.164817766,0.037464343,0.034897679,0.042970271,no
23,2.156694342,0.488939972,2.211803338,0.07146281,0.062801128,0.083362947,no
24,2.201171756,0.520854695,2.262794874,0.109832845,0.09720117,0.129494822,no
25,2.255622273,0.57974306,2.33045817,0.126421593,0.128962217,0.1540678,no
26,2.292234945,0.640798534,2.381225478,0.087318798,0.10214308,0.107093736,no
27,2.2497868,0.661088602,2.345443503,0.173386982,0.072159579,0.179198213,no
28,2.105781427,0.69468146,2.221155946,0.352919896,0.066475537,0.328901908,no
29,1.881819182,0.746429749,2.039550271,0.4869333,0.11181511,0.415813695,no
30,1.626532642,0.764529375,1.817273115,0.486328895,0.118891793,0.40023878,no
31,1.433657188,0.740844697,1.628509104,0.332034783,0.139428635,0.264414088,no
32,1.384439417,0.729476956,1.578138254,0.241664676,0.155331475,0.174329164,no
33,1.540791465,0.692442599,1.713570552,0.497414821,0.169868905,0.415651014,no
34,1.883549525,0.67082677,2.017709008,0.755635847,0.138941335,0.706089503,no
35,2.315166791,0.69776884,2.421796889,0.821696236,0.184699449,0.828566024,no
36,2.694354274,0.750506188,2.797546878,0.664091625,0.18878935,0.687262,no
37,2.944606313,0.795557829,3.050581693,0.369666814,0.149275942,0.394840823,no
38,2.963943981,0.835242689,3.079869265,0.330382276,0.086677695,0.336028195,no
39,2.756860552,0.812574796,2.87544004,0.576641197,0.108783854,0.578664062,no
40,2.422047898,0.728672853,2.530914337,0.677746748,0.117013016,0.680237941,no
41,2.086102983,0.65323873,2.187277573,0.604539318,0.126294154,0.611859579,no
42,1.797854865,0.591851372,1.893111618,0.390064706,0.131622655,0.409692813,no
43,1.630566573,0.530954742,1.715352143,0.161645494,0.096922407,0.182503036,no
44,1.599341845,0.504521126,1.677275592,0.095360388,0.048080476,0.101899218,no
45,1.659105109,0.524855909,1.740403203,0.164879618,0.082422457,0.18125665,no
46,1.776448615,0.580308759,1.869403124,0.23870651,0.131876219,0.267762969,no
47,1.961968111,0.68375661,2.078898936,0.330017313,0.199539174,0.377496742,no
48,2.211024889,0.840526504,2.36704882,0.438190316,0.274764275,0.507691681,no
49,2.495693961,1.012062843,2.694624969,0.522246981,0.319082055,0.603531313,no
50,2.772792846,1.17614815,3.012973643,0.493763114,0.299034593,0.570387393,no
51,2.975912497,1.312200455,3.252831436,0.33896406,0.207445455,0.392678426,no
52,3.036958299,1.379158591,3.335652317,0.229130619,0.096953581,0.245301889,no
53,2.922769485,1.363825296,3.225893947,0.41614885,0.125356822,0.429133576,no
54,2.659513219,1.303106944,2.963810848,0.592799966,0.161713595,0.601013725,no
55,2.345758141,1.246875945,2.661712012,0.593995132,0.133871603,0.580055498,no
56,2.068151149,1.224852704,2.411295119,0.441656232,0.096319815,0.397868315,no
57,1.872094377,1.249600559,2.257681738,0.230105954,0.133195115,0.17910832,no
58,1.758086202,1.320163894,2.203269672,0.063675755,0.16828203,0.080632721,no
59,1.696065282,1.440164054,2.231688774,0.084534828,0.195304641,0.090188625,no
60,1.638564613,1.607235277,2.309853008,0.144044852,0.272863426,0.105124933,no
61,1.552152255,1.747856817,2.355681964,0.190036356,0.280370414,0.091649243,no
62,1.456144465,1.869676565,2.383418227,0.17301078,0.240413787,0.083291154,no
63,1.386566006,1.971674417,2.415123861,0.106956616,0.144811956,0.062950435,no
64,1.363556259,2.011536205,2.431223682,0.067569203,0.055935089,0.032985773,no
65,1.368836069,1.94277977,2.380227027,0.074618799,0.154539182,0.087927356,no
66,1.404243718,1.878346799,2.349702342,0.080432388,0.16980217,0.095050863,no
67,1.45509192,1.831554813,2.342130708,0.069708407,0.142430184,0.08962261,no
68,1.516801218,1.803767137,2.357673622,0.090890267,0.101365652,0.114377334,no
69,1.581907777,1.807275998,2.401983665,0.128344346,0.106244771,0.163406699,no
70,1.662467708,1.852024776,2.489456075,0.153069017,0.086996354,0.162795476,no
71,1.750102517,1.880964069,2.57075181,0.151662808,0.045972677,0.123550875,no
72,1.82592467,1.87771075,2.6208805,0.112702927,0.052299184,0.062586859,no
73,1.876541672,1.841330877,2.630714662,0.06930442,0.089584737,0.043463108,no
74,1.919574298,1.793985422,2.628688864,0.042435381,0.093625168,0.044682017,no
