time,X_value,Y_value,Z_value
15.6923,43.08000,-16.98000,-29.46000
15.7331,42.78000,-16.98000,-29.82000
15.7731,42.66000,-17.88000,-28.38000
15.8131,42.60000,-18.12000,-27.78000
15.8531,42.66000,-19.02000,-27.18000
15.8923,42.12000,-19.74000,-26.70000
15.9342,41.58000,-21.06000,-25.20000
15.9633,-9.78000,-25.20000,-57.90000
16.0092,-10.50000,-25.74000,-57.48000
16.0492,-10.68000,-25.62000,-57.06000
16.0901,-11.34000,-26.58000,-56.76000
16.1306,-11.28000,-27.12000,-56.04000
16.1634,-12.00000,-28.50000,-56.28000
16.2036,-12.96000,-28.02000,-55.08000
16.2439,-11.94000,-29.46000,-54.24000
16.2828,-9.60000,-31.02000,-53.94000
16.3232,-8.04000,-33.18000,-53.52000
16.3637,-3.96000,-34.86000,-52.02000
16.4038,-0.54000,-36.66000,-52.56000
16.4427,3.84000,-36.66000,-50.82000
16.4824,7.62000,-38.04000,-50.10000
16.5225,13.62000,-38.16000,-50.40000
16.5623,17.22000,-36.18000,-50.34000
16.6102,26.94000,-28.08000,-52.26000
16.6500,36.54000,-20.70000,-49.38000
16.6899,39.78000,-11.04000,-49.92000
16.7301,46.98000,-1.56000,-42.96000
16.7705,51.84000,12.48000,-38.52000
16.8107,48.54000,20.16000,-37.50000
16.8503,49.08000,23.94000,-36.06000
16.8899,48.42000,26.76000,-37.86000
16.9314,48.78000,27.60000,-39.18000
16.9753,50.10000,32.40000,-36.24000
17.0107,51.24000,33.90000,-34.86000
17.0500,50.52000,32.82000,-38.52000
17.0822,50.52000,34.20000,-38.58000
17.1298,53.34000,32.82000,-39.54000
17.1697,55.74000,29.70000,-39.36000
17.2025,56.16000,27.54000,-39.48000
17.2499,59.52000,24.42000,-38.76000
17.2900,61.50000,22.14000,-37.14000
17.3299,64.20000,20.76000,-35.34000
17.3708,63.96000,21.66000,-32.10000
17.4108,63.48000,21.90000,-31.56000
17.4367,0.60000,-17.52000,-61.02000
17.4762,3.12000,-16.32000,-61.02000
17.5165,5.34000,-15.06000,-61.14000
17.5556,7.38000,-15.54000,-61.14000
17.5960,7.62000,-16.74000,-61.08000
17.6495,7.26000,-16.26000,-61.02000
17.6909,8.28000,-18.12000,-60.18000
17.7301,7.92000,-22.68000,-58.20000
17.7708,8.94000,-24.60000,-58.50000
17.8094,8.70000,-27.66000,-55.62000
17.8499,9.90000,-29.22000,-54.60000
17.8907,10.08000,-31.68000,-53.22000
17.9289,12.24000,-33.96000,-49.44000
17.9687,11.46000,-35.82000,-47.40000
18.0086,10.86000,-38.94000,-45.00000
18.0496,13.26000,-42.00000,-41.04000
18.0895,12.90000,-44.70000,-37.80000
18.1319,18.36000,-46.86000,-34.68000
18.1704,18.06000,-46.92000,-33.30000
18.2092,19.98000,-46.98000,-36.90000
18.2499,17.28000,-42.24000,-43.56000
18.2895,18.36000,-38.28000,-46.62000
18.3299,11.64000,-30.84000,-54.00000
18.3687,6.72000,-22.26000,-57.96000
18.4097,6.30000,-15.84000,-61.38000
18.4508,6.48000,-6.66000,-62.82000
18.4898,7.92000,1.56000,-64.68000
18.5311,13.02000,8.04000,-62.88000
18.5688,16.38000,7.50000,-62.88000
18.6087,16.56000,9.06000,-61.86000
18.6509,17.70000,8.82000,-61.08000
18.6899,21.72000,4.92000,-59.58000
18.7293,25.26000,3.78000,-60.18000
18.7703,26.70000,3.66000,-58.20000
18.8093,30.66000,0.24000,-56.58000
18.8494,36.06000,-2.22000,-53.82000
18.8897,37.20000,-2.94000,-53.10000
18.9309,8.58000,-36.72000,-33.78000
18.9794,9.00000,-37.14000,-34.44000
19.0100,9.48000,-36.90000,-34.38000
19.0504,10.56000,-37.92000,-33.72000
19.0922,13.38000,-39.54000,-31.50000
19.1378,18.60000,-43.08000,-24.84000
19.1700,22.56000,-43.86000,-20.28000
19.2180,27.54000,-44.64000,-7.38000
19.2571,29.22000,-43.62000,3.72000
19.2988,28.08000,-41.82000,14.22000
19.3386,23.10000,-39.72000,22.98000
19.3780,17.04000,-35.58000,31.80000
19.4175,8.58000,-30.48000,36.48000
19.4589,-1.98000,-24.90000,38.34000
19.4975,-11.64000,-18.84000,38.04000
19.5377,-21.24000,-12.78000,35.34000
19.5783,-12.06000,-3.60000,51.12000
19.6176,0.66000,0.12000,57.42000
19.6582,-17.76000,-10.44000,39.60000
19.6983,-27.06000,-20.76000,24.84000
19.7304,-29.40000,-26.82000,10.92000
19.7706,-29.70000,-31.62000,-1.50000
19.8102,-27.84000,-31.50000,-7.68000
19.8505,-27.42000,-30.54000,-12.06000
19.8915,-26.46000,-29.52000,-14.94000
19.9302,-27.06000,-25.50000,-19.62000
19.9709,-26.10000,-22.08000,-23.76000
20.0109,-24.42000,-13.26000,-30.60000
