time,X_value,Y_value,Z_value
23.4948,4.77897,-10.48692,-5.18121
23.5349,5.46374,-11.63139,-2.05429
23.5748,5.06629,-6.90269,1.64008
23.6152,5.26740,-6.39990,4.41504
23.6552,2.80609,-9.82610,3.39748
23.6945,0.85476,-11.68646,5.10699
23.7364,-1.14925,-14.80141,0.81645
23.7779,0.51237,-10.29059,-1.48684
23.8149,4.03196,-9.10064,0.98644
23.8554,4.60898,-8.52841,0.99602
23.8959,2.70553,-7.86998,1.77176
23.9345,0.98165,-9.26584,2.12372
23.9758,0.73744,-9.15092,1.23784
24.0151,1.40065,-9.37598,0.65124
24.0552,1.46051,-10.27144,0.78772
24.0945,1.29770,-10.12060,1.31446
24.1349,1.26657,-11.37041,-0.04789
24.1759,1.29530,-11.01845,-1.04151
24.2152,1.96809,-10.25229,-0.40942
24.2549,2.14527,-10.45340,-1.55149
24.2953,2.39188,-10.72875,-3.52677
24.3351,2.38949,-14.36086,-3.47170
24.3755,6.76143,-10.15651,-2.49723
24.4159,7.50605,-10.74311,1.71909
24.4542,8.02561,-12.56276,4.83883
24.4948,4.30969,-8.84445,-0.67997
24.5389,3.96971,-7.46056,0.52435
24.5742,2.88989,-6.52440,2.10457
24.6148,1.69515,-5.84442,0.44773
24.6547,0.87630,-5.03037,0.05028
24.6943,1.07264,-5.42064,-0.18675
24.7349,1.60416,-9.99849,-4.63532
24.7761,1.76697,-17.79664,-15.35927
24.8155,3.70155,-10.98493,-5.20755
24.8564,6.01442,-5.17882,-1.70712
24.8952,7.14691,-7.81731,-5.39670
24.9346,4.05830,-9.36880,6.79735
24.9745,3.61775,-8.18124,0.95053
25.0145,0.05267,-9.89314,4.91305
25.0548,0.06943,-12.52924,-1.06306
25.0952,1.83162,-11.01366,0.77575
25.1353,4.90347,-8.71277,0.29689
25.1755,4.93939,-8.11180,0.50519
25.2149,2.99763,-7.86519,0.33999
25.2559,0.76617,-9.39992,1.00799
25.2985,0.30647,-9.14134,1.88669
25.3348,1.56586,-9.88836,-0.01437
25.3759,5.39909,-11.35844,-3.58184
25.4150,3.46930,-9.93624,-0.29210
25.4540,0.47885,-12.77824,3.58423
25.4943,-1.13249,-12.34249,2.56187
25.5353,-0.14126,-12.04320,-10.56833
25.5749,3.07185,-15.32336,-5.46374
25.6162,2.47329,-12.20841,1.32643
25.6541,4.73827,-11.90912,5.47331
